"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090316","positive regulation of intracellular protein transport","26/2156","110/23040",0.236363636363636,2.52588969472086,5.15426571282904,7.55740207615849e-06,0.000459741959632975,0.000395189150232455,"Akap5/Anp32b/B3gat3/Cd81/Cdh1/Edem1/Emd/Ep300/Jak2/Mapk14/Mapk1/Nutf2/Oaz1/Pcm1/Ppm1a/Psen1/Rab29/Rbm22/Ripor1/Rufy3/Tm9sf4/Cep290/Uaca/Ywhae/Trim28/Zpr1",26
"GO:0006446","regulation of translational initiation","19/2156","67/23040",0.283582089552239,3.03048763603135,5.34783799872254,7.77157809191127e-06,0.000467897072750122,0.000402199196096851,"Eif2ak1/Ddx3x/Dnajc3/Eif1/Eif2ak3/Eif3b/Eif4ebp1/Eif4g1/Impact/Larp1/Mknk1/Mtor/Paip1/Paip2/Ppp1r15b/Sh3bgrl/Stk35/Tmed2/Zfp598",19
"GO:1904356","regulation of telomere maintenance via telomere lengthening","18/2156","62/23040",0.290322580645161,3.10251960021545,5.32634304207847,9.34558235745285e-06,0.000556920418035966,0.000478722688106258,"Cct4/Ctc1/Ctnnb1/Exosc10/Map2k7/Mapk15/Mapk1/Naf1/Nek2/Tent4b/Parp1/Pif1/Pinx1/Pnkp/Src/Terf1/Tnks2/Trp53",18
"GO:0045292","mRNA cis splicing, via spliceosome","11/2156","26/23040",0.423076923076923,4.52119309262166,5.77204634155235,9.59611825613276e-06,0.000562840343375566,0.000483811391052285,"Clns1a/Eif1/Exosc10/Ncbp2/Prpf4b/Rbm22/Sde2/Sfswap/Snrpc/Srsf1/Upf3a",11
"GO:0007179","transforming growth factor beta receptor signaling pathway","40/2156","209/23040",0.191387559808612,2.04525481353916,4.87733067014569,9.63767711259531e-06,0.000562840343375566,0.000483811391052285,"Arid4a/Axin1/Brms1l/Cdh3/Cited2/Cldn5/Creb1/Dcp1a/Eid2/Eng/Ep300/Fut8/Gcnt2/Gipc1/Pbld2/Hspa5/Htra1/Il17rd/Ing1/Lats1/Map3k7/Pals1/Nodal/Ogt/Bmp8b/Parp1/Ppm1a/Ptprk/Rasl11b/Rbbp7/Sap130/Sin3a/Smad7/Spred1/Spry1/Src/Trp53/Tsc22d1/Vasn/Lpxn",40
"GO:0098781","ncRNA transcription","32/2156","152/23040",0.210526315789474,2.24978029489308,4.96707700403559,9.85377154813762e-06,0.000569762632090334,0.0004897617145708,"Bmyc/Btbd18/Ctcf/Ell2/Ercc3/Ercc6/Ice2/Ippk/Klf5/Polr1d/Mrtfb/Mtor/Nfatc3/Nfatc4/Polr1b/Polr3b/Rara/Rest/Smarca4/Snapc1/Snapc2/Snapc3/Snapc5/Spin1/Taf1b/Tead1/Top1/Trp53/Wdr82/Yy1/Zc3h4/Zfp143",32
"GO:0000280","nuclear division","71/2156","452/23040",0.157079646017699,1.67862478861215,4.68176268243145,9.96456555378947e-06,0.000570520223864025,0.00049041293215709,"Clasp1/Abraxas2/Dnmt3l/Anapc15/Ankle1/Ankle2/Apc/Lcmt1/Aspm/Nup62/Baz1b/Birc5/Brca2/Btbd18/Ccne2/Cdt1/Cep192/Chmp4c/Cks2/Ddb1/Dmrt1/Dync1li1/Eif4g3/Fancm/Foxj2/Foxj3/Gja1/Plk1/Kat2b/Khdc3/Kif11/Knl1/Mapk15/Mov10l1/Mybl2/Ncapg2/Ncapg/Nde1/Nek2/Nme6/Pinx1/Ppp2r1a/Prc1/Psrc1/Rad51/Rad54b/Rrs1/Sgo2a/Smc3/Spag5/Spata22/Spin1/Stag1/Sycp3/Terb2/Terf1/Tesmin/Topbp1/Wrap73/Ttk/Ube2c/Uhrf1/Vps4a/Wapl/Washc1/Ywhah/Zcwpw1/Zfp207/Zscan21/Zw10/Zwint",71
"GO:0051225","spindle assembly","28/2156","125/23040",0.224,2.39376623376623,5.02035424615755,1.02690873847546e-05,0.000582247284727832,0.000500493385159883,"Clasp1/Abraxas2/Aspm/Birc5/Stard9/Cep192/Chmp4c/Ddb1/Dync1h1/Gtf2b/Plk1/Khdc3/Kif11/Mapk15/Mybl2/Nek2/Prc1/Sass6/Smc3/Spag5/Stag1/Stil/Wrap73/Tubgcp4/Tubgcp5/Uhrf1/Washc1/Zfp207",28
"GO:0006354","DNA-templated transcription elongation","27/2156","119/23040",0.226890756302521,2.42465817495829,5.00629829448316,1.14371850993827e-05,0.0006422419325038,0.000552064126912513,"Axin1/Btbd18/Cdk12/Ctnnb1/Ctr9/Ell2/Ercc3/Ercc6/Iws1/Polr1d/Med11/Med21/Med28/Med7/Ncbp2/Nelfcd/Parp1/Pwwp2a/Rnf8/Tcea2/Tcea3/Thoc1/Thoc5/Wdr43/Wdr82/Zc3h4/Zfp326",27
"GO:0070828","heterochromatin organization","33/2156","161/23040",0.204968944099379,2.19039168462416,4.87005259764325,1.30292407910469e-05,0.000719884047822805,0.000618804438368233,"Dnmt3l/Airn/Atf7ip/Baz2a/Bend3/Bmyc/Cdyl/Ctcf/Dnmt3b/Dyrk1a/Tasor/H1f0/H2aj/H2ax/H2az1/Hat1/Hells/H2ac4/H2ac10/H2ac23/H2ac21/Cbx3/Hp1bp3/Lmnb1/Mphosph8/Ppm1d/Samd1/Sin3a/Smarca4/Uhrf1/Tsix/Ythdc1/Trim28",33
"GO:0045814","negative regulation of gene expression, epigenetic","32/2156","154/23040",0.207792207792208,2.22056236898537,4.88297766864697,1.30663885392495e-05,0.000719884047822805,0.000618804438368233,"Dnmt3l/Airn/Atf7ip/Baz2a/Bend3/Pphln1-ps1/Bmyc/Cdyl/Ctcf/Ctr9/Dnmt3b/Dyrk1a/Tasor/H1f0/Hat1/Hells/Cbx3/Lmnb1/Mphosph8/Mta1/Ppm1d/Samd1/Sin3a/Smarca4/Smyd5/Tfap2c/Trim37/Uhrf1/Tsix/Ythdc1/Trim28/Zfp57",32
"GO:1902117","positive regulation of organelle assembly","22/2156","88/23040",0.25,2.67161410018553,5.04796625000873,1.44367651080376e-05,0.000786083417460612,0.000675708691036348,"Nup62/Atmin/Dync1h1/Fscn1/Fuz/G3bp1/Htt/Mapk15/Mapk9/Mns1/Pan3/Plk4/Ppp1r35/Rab3gap2/Sass6/Septin9/Snx4/Spag5/Src/Stil/Stx18/Wrap73",22
"GO:0046822","regulation of nucleocytoplasmic transport","29/2156","134/23040",0.216417910447761,2.31274056433971,4.8967284951997,1.4537159090025e-05,0.000786083417460612,0.000675708691036348,"Akap5/Anp32b/Nup62/Cdh1/Chp1/Dnajc27/Emd/Ep300/Epm2a/Iws1/Jak2/Mapk14/Mapk1/Nf1/Nolc1/Nup214/Nutf2/Ppm1a/Ppp1cc/Ppp1r12a/Psen1/Ptpn14/Rab23/Rbm22/Thoc5/Uaca/Ywhae/Trim28/Zpr1",29
"GO:0043523","regulation of neuron apoptotic process","54/2156","320/23040",0.16875,1.80333951762523,4.64963974715131,1.49347816681239e-05,0.000795702106895417,0.000683976811064211,"Aars1/Ager/Ambra1/Bbc3/Birc5/Bok/Cacna1a/Casp2/Cebpb/Clcf1/Cln8/Ctnnb1/Ddit3/Dnajc5/Fis1/Gba1/Gbe1/Grn/Hdgf/Hmox1/Htt/Hyou1/Il6st/Jak2/Map2k7/Mcl1/Msh2/Mt1/Mtor/Mybl2/Nefl/Nes/Nf1/Nfatc4/Nono/Nqo2/Ntf5/Oxr1/Parp1/Pawr/Phb1/Pmaip1/Ppt1/Prdx2/Prkci/Psen1/Sema3e/Set/Sod1/Star/Thap11/Trp53/Vps54/Zpr1",54
"GO:0006261","DNA-templated DNA replication","31/2156","148/23040",0.209459459459459,2.23837938123652,4.85614951781854,1.49875396846739e-05,0.000795702106895417,0.000683976811064211,"Timeless/Asf1a/Brca2/Ccne2/Cdc7/Cdt1/Chrac1/Dnaja3/Dna2/Endog/Fancm/Gins1/Gins3/Khdc3/Mcm5/Mms22l/Nbn/Nucks1/Parp1/Rad51/Rrm1/Rtf2/Senp2/Setmar/Smarcal1/Ssbp1/Ticrr/Topbp1/Traip/Wrnip1/Zpr1",31
"GO:1902749","regulation of cell cycle G2/M phase transition","27/2156","121/23040",0.223140495867769,2.38458118033089,4.90639631464957,1.57965298179442e-05,0.000831096703935084,0.000714401618793514,"Aven/Babam1/Cdc7/Cdk10/Cdk6/Cdkn1a/Chmp4c/Clspn/Ctc1/Rnaseh2b/Ing4/Plk1/Lmnb1/Mrnip/Mta3/Nbn/Pinx1/Rcc2/Rrm1/Sin3a/Syf2/Taok3/Ticrr/Topbp1/Trp53/Vps4a/Wee1",27
"GO:0032784","regulation of DNA-templated transcription elongation","21/2156","83/23040",0.253012048192771,2.70380222187451,4.99631725950647,1.8430345309179e-05,0.000956067572192517,0.000821825207603842,"Axin1/Btbd18/Cdk12/Ctnnb1/Ell2/Ercc6/Med11/Med21/Med28/Med7/Ncbp2/Nelfcd/Parp1/Pwwp2a/Rnf8/Thoc1/Thoc5/Wdr43/Wdr82/Zc3h4/Zfp326",21
"GO:2000278","regulation of DNA biosynthetic process","27/2156","122/23040",0.221311475409836,2.36503543295112,4.85718707732077,1.84992526811223e-05,0.000956067572192517,0.000821825207603842,"Cct4/Cdkn1a/Ctc1/Ctnnb1/Ddx39b/Exosc10/Niban2/Gja1/Grhl2/Ing4/Ing5/Jade1/Map2k7/Mapk15/Mapk1/Meaf6/Naf1/Nek2/Tent4b/Parp4/Pif1/Pinx1/Pnkp/Src/Terf1/Tfdp1/Trp53",27
"GO:0010833","telomere maintenance via telomere lengthening","20/2156","77/23040",0.25974025974026,2.77570296123172,5.01476651140337,1.90916988267778e-05,0.000978030887266512,0.000840704632547584,"Cct4/Ctc1/Ctnnb1/Exosc10/Map2k7/Mapk15/Mapk1/Naf1/Nek2/Nhp2/Tent4b/Parp1/Pif1/Pinx1/Pnkp/Rad51/Src/Terf1/Tnks2/Trp53",20
"GO:2001252","positive regulation of chromosome organization","25/2156","109/23040",0.229357798165138,2.45102211026195,4.87893610192751,1.95520256421147e-05,0.000992902867390867,0.000853488423681876,"Actl6a/Actr8/Atf7ip/Cct4/Ctnnb1/Ercc1/Tasor/Map2k7/Mapk15/Mapk1/Mphosph8/Naf1/Nbn/Ncapg/Nek2/Nfrkb/Pnkp/Ruvbl1/Sfpq/Sgo2a/Slf2/Terf1/Tnks2/Yy1/Trim28",25
"GO:0051236","establishment of RNA localization","31/2156","150/23040",0.206666666666667,2.20853432282004,4.77123788927048,1.98231505145369e-05,0.000997993094869789,0.000857863927439442,"Nup62/Thoc2l/Ddx39a/Ddx39b/Fxr1/Hhex/Htt/Iws1/Magoh/Mapt/Mcm3ap/Ncbp2/Nup155/Nup160/Nup214/Nup43/Nup85/Nxf1/Phax/Ranbp2/Rbm33/Senp2/Snupn/Srsf1/Srsf3/Terf1/Thoc1/Thoc5/Thoc7/Tomm20l/Ythdc1",31
"GO:0022411","cellular component disassembly","75/2156","496/23040",0.151209677419355,1.61589562511221,4.45534990991611,2.2020264397046e-05,0.00109913114597221,0.000944801087804879,"Clasp1/Akap5/Ambra1/Apc2/Apc/Arhgef1/Arhgef2/Ascc2/Ascc3/Atg4d/Atg5/Bmyc/Bok/Camsap3/Capzb/Cfl1/Chka/Chmp4c/Smarcc1/Dnase2a/Dstn/Eef2k/Endog/Eng/Faf2/Fis1/Fkbp8/Fscn1/Fundc2/Mid1/Gabarap/Gabarapl2/Gba1/Noxo1/Hbs1l/Hspa8/Htt/Itgb1/Plk1/Lix1l/Lrba/Map1lc3a/Map1lc3b/Map4/Map4k4/Mcoln1/Mcts1/Mid1ip1/Mul1/1700012D01Rik/Nes/Ogt/Rnf14/Phf23/Prkaa1/Pym1/Rb1cc1/Rnf41/Sgk1/Slc25a5/Smarca4/Smarcd1/Smn1/Stmn1/Tcf25/Tfip11/Tmem39a/Trim54/Trnt1/Trp53/Usp10/Vps4a/Vps54/Wipi2/Zfp598",75
"GO:0031365","N-terminal protein amino acid modification","11/2156","28/23040",0.392857142857143,4.19825072886297,5.44081161405448,2.23550920931704e-05,0.00110638760867894,0.000951038663624705,"Ep300/Kat2b/Naa15/Naa20/Naa25/Naa30/Naa50/Naa60/Nmt1/Ppm1a/Txnl4a",11
"GO:0001825","blastocyst formation","17/2156","60/23040",0.283333333333333,3.0278293135436,5.0533730295722,2.33972035672994e-05,0.00114823251120192,0.000987008083259184,"Actl6a/Cdh1/Cited2/Ctr9/Eomes/Esrrb/Kdm4c/Lats1/Nodal/Nop2/Pou5f1/Rtn4/Sf3b6/Sox2/Sp1/Tfap2c/Txnrd3",17
"GO:0072594","establishment of protein localization to organelle","69/2156","447/23040",0.154362416107383,1.64958722964476,4.45608675232607,2.36201950275312e-05,0.00114951615800652,0.000988111491985056,"Kpna1/Akap5/Nup62/Bbc3/Brca2/Cct4/Cdh1/Cdkn1a/Cfl1/Chp1/Cse1l/Ddit3/Edem1/Ep300/Epm2a/Fis1/Gcc2/Get4/Gnptab/Herpud1/Hspa5/Hspa8/Ing1/Jak2/Lamp1/M6pr/Mapk14/Mapk1/Mapt/Nf1/Nolc1/Nup155/Nup214/Nup50/Nup85/Nutf2/Oxa1l/Pex10/Pex6/Pmaip1/Prkaa1/Psen1/Rab23/Rab3gap2/Ranbp2/Rbm22/Pex1/Sec62/Snf8/Snupn/Srp19/Srp72/Srp9/Terf1/Tmco6/Tomm20l/Tomm22/Stk4/Tomm70a/Traf3ip2/Trim37/Trp53/Txnip/Uaca/Vps25/Vps4a/Vps54/Trim28/Zpr1",69
"GO:0010569","regulation of double-strand break repair via homologous recombination","19/2156","72/23040",0.263888888888889,2.82003710575139,4.9697466430629,2.40339639723461e-05,0.00115772758948875,0.000995169948498892,"Shld1/Timeless/Actl6a/Epc2/Ercc6/Fus/Ing3/Khdc3/Kmt5a/Meaf6/Mrgbp/Mrnip/Parp1/Rad51/Rmi2/Rpa2/Ruvbl1/Vps72/Wdr48",19
"GO:0016072","rRNA metabolic process","45/2156","255/23040",0.176470588235294,1.88584524718979,4.57038495606116,2.41854051228814e-05,0.00115772758948875,0.000995169948498892,"Ddx52/Dimt1/Ercc3/Ercc6/Exosc10/Exosc4/Fbl/Imp3/Ippk/Kat2b/Polr1d/Mettl16/Mtor/Naf1/Nhp2/Nol10/Nol7/Nop2/Nsun5/Tent4b/Polr1b/Rps24/Pop5/Rpl10a/Rpl14/Rpl5/Rpp25/Rps15/Rps16/Rps19/Rps21/Rrs1/Sde2/Smarca4/Spin1/Taf1b/Top1/Trir/Trp53/Tsr1/Utp14a/Utp3/Wdr43/Zcchc4/Znhit6",45
"GO:0034976","response to endoplasmic reticulum stress","46/2156","263/23040",0.174904942965779,1.86911404727809,4.55465756837748,2.49161123409134e-05,0.00118300891114581,0.00101690149553972,"Bbc3/Bok/Cebpb/Chac1/Clgn/Crebrf/Ddit3/Ddx3x/Derl3/Dnajb12/Dnajc3/Edem1/Eif2ak3/Eif4g1/Faf1/Faf2/Niban1/Fis1/Get4/Herpud1/Hspa5/Hyou1/Ikbkg/Itpr1/Syvn1/Parp16/Pmaip1/Ppp1r15b/Ptpn1/Qrich1/Rnft1/Selenok/Sgf29/Tmco1/Tmed2/Tmem33/Tmub2/Tmx1/Trim25/Trp53/Txndc12/Ube2j2/Ube2k/Ubxn1/Ubxn4/Yod1",46
"GO:0031929","TOR signaling","33/2156","166/23040",0.198795180722892,2.12441603147283,4.67153237501766,2.52056466129603e-05,0.00118508335206104,0.00101868466221685,"Alg13/Csnk1a1/Deptor/Eif4ebp1/Endog/Ep300/Epm2a/F3/Castor1/Gba1/Golph3/Kptn/Lamtor1/Lamtor3/Lamtor4/Larp1/Mapkap1/Mtor/Ogt/Otud5/Prkaa1/Rictor/Rraga/Rragc/Sesn3/Sh3bp4/Sik3/Slc38a9/Src/Ube2n/Ube3a/Usp4/Wdr24",33
"GO:1903432","regulation of TORC1 signaling","22/2156","91/23040",0.241758241758242,2.58353891006952,4.86314143872869,2.54354182863066e-05,0.00118508335206104,0.00101868466221685,"Alg13/Csnk1a1/Deptor/Ep300/Castor1/Kptn/Lamtor1/Lamtor3/Lamtor4/Ogt/Otud5/Prkaa1/Rraga/Rragc/Sesn3/Sik3/Slc38a9/Src/Ube2n/Ube3a/Usp4/Wdr24",22
"GO:0000245","spliceosomal complex assembly","15/2156","49/23040",0.306122448979592,3.27136420430881,5.11393536728464,2.55685791711799e-05,0.00118508335206104,0.00101868466221685,"Celf1/Ddx39b/Gemin2/Gemin6/Htatsf1/Luc7l2/Luc7l/Mbnl1/Rsrp1/Sfswap/Snrpc/Srsf10/Srsf1/U2af2/Ythdc1",15
"GO:0007369","gastrulation","36/2156","188/23040",0.191489361702128,2.04634271503572,4.628498424824,2.59420843002126e-05,0.00119292734104915,0.00102542726918951,"Clasp1/Armc5/Apoa1/Axin1/Bmpr2/Ctnnb1/Ctr9/Dusp4/Dvl1/Eomes/Tasor/Fzd7/Hhex/Hsbp1/Htt/Itgav/Kdm6a/Lefty1/Nanog/Nodal/Nphp3/Nsd1/Plpp3/Pou5f1/Ric8a/Scx/Sfrp2/Sox2/Syf2/Tbx6/Tenm4/Tgif2/Trp53/Txnrd1/Zbtb17/Zfp568",36
"GO:0001558","regulation of cell growth","70/2156","457/23040",0.153172866520788,1.63687515985109,4.41846014020426,2.67381180211495e-05,0.00121992663471494,0.00104863556614196,"Bltp1/Afdn/Bbc3/Bmpr2/Cd38/Cdh1/Cdkl3/Cdkn1a/Cfl1/Commd5/Crkl/Dact3/Dbnl/Dcun1d5/Ddx39b/Ddx3x/Eif4g1/Ep300/Epm2a/Exosc4/Foxk1/Gja1/Hyal1/Ing4/Ing5/Ip6k2/Itsn2/Jade1/Kazald1/Lamtor1/Mapkap1/Mapt/Meaf6/Mmp14/Mtor/Mul1/N6amt1/Nanos1/Ncoa3/Nedd4l/Nme6/Nubp1/Osgin1/Phb1/Ppt1/Psrc1/Rbbp7/Rictor/Rnd2/Rtn4/Rufy3/Ryk/Sema3e/Sema4b/Sertad2/Sfrp2/Sgk1/Sh3bp4/Sin3a/Smad7/Smarca4/Rpl4/Spag9/Tchp/Tead1/Tomm70a/Trp53/Ttl/Gdf9/Yy1",70
"GO:0061462","protein localization to lysosome","16/2156","55/23040",0.290909090909091,3.10878731657952,5.03084827773598,2.81849412450759e-05,0.00127596943311041,0.00109680934147505,"Glmp/Cd81/Gcc2/Gnptab/Hspa8/Kptn/Lamtor1/Lamtor4/M6pr/Mfsd1/Rraga/Rragc/Rtn4/Sh3bp4/Vps4a/Vps54",16
"GO:1903008","organelle disassembly","33/2156","167/23040",0.197604790419162,2.11169497739215,4.63267317213804,2.86327527436091e-05,0.0012862713540206,0.00110566475979168,"Ambra1/Ascc2/Ascc3/Atg4d/Atg5/Chka/Faf2/Fis1/Fkbp8/Fundc2/Gabarap/Gabarapl2/Gba1/Hbs1l/Htt/Lrba/Map1lc3a/Map1lc3b/Map4/Mcts1/Mul1/Ogt/Rnf14/Prkaa1/Rb1cc1/Rnf41/Slc25a5/Tcf25/Trnt1/Trp53/Usp10/Wipi2/Zfp598",33
"GO:0045815","transcription initiation-coupled chromatin remodeling","14/2156","44/23040",0.318181818181818,3.40023612750885,5.12039547284283,2.91449595758231e-05,0.00129928674750234,0.00111685264939414,"Ep300/Kat8/Lcor/N6amt1/Noc2l/Rbbp5/Setd1a/Sgf29/Smarca4/Smarcd1/Trp53/Vps72/Wdr5/Tsix",14
"GO:0045911","positive regulation of DNA recombination","19/2156","73/23040",0.26027397260274,2.78140646046713,4.89803254223821,2.96656962948271e-05,0.00131004376839401,0.00112609926666745,"Shld1/Timeless/Actl6a/Clcf1/Epc2/Ercc6/Fus/Ing3/Khdc3/Kmt5b/Meaf6/Mrgbp/Mrnip/Msh2/Parp1/Ruvbl1/Vps72/Wdr48/Zcwpw1",19
"GO:0042594","response to starvation","38/2156","204/23040",0.186274509803922,1.99061442758922,4.56624346619579,2.9868121573804e-05,0.00131004376839401,0.00112609926666745,"Eif2ak1/Atg5/Bcas3/Cad/Cdkn1a/Chka/Ddit3/Eif2ak3/Eif4ebp1/Foxk1/Foxk2/Gabarap/Gabarapl2/Castor1/Gba1/Hspa5/Impact/Kptn/Larp1/Map1lc3a/Map1lc3b/Mapk1/Mtor/Mybbp1a/Nupr2/Pik3c2b/Pmaip1/Prkaa1/Ripor1/Rraga/Rragc/Sesn3/Slc2a1/Tfeb/Trp53/Usp33/Wdr24/Wipi2",38
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","18/2156","67/23040",0.26865671641791,2.87098828676654,4.92775335223978,3.00592234528762e-05,0.00131004376839401,0.00112609926666745,"Bbc3/Bok/Cebpb/Chac1/Ddit3/Eif2ak3/Herpud1/Hyou1/Ikbkg/Itpr1/Syvn1/Pmaip1/Ptpn1/Qrich1/Selenok/Trp53/Txndc12/Ube2k",18
"GO:0071560","cellular response to transforming growth factor beta stimulus","44/2156","250/23040",0.176,1.88081632653061,4.49917148051957,3.16552963907533e-05,0.00136938467349629,0.00117710805838209,"Arid4a/Nos3/Axin1/Brms1l/Cdh3/Cited2/Cldn5/Creb1/Crkl/Dcp1a/Eid2/Eng/Ep300/Fut8/Gcnt2/Gipc1/Pbld2/Hspa5/Htra1/Il17rd/Ing1/Lats1/Map3k7/Pals1/Nodal/Ogt/Bmp8b/Parp1/Ppm1a/Ptprk/Rasl11b/Rbbp7/Sap130/Scx/Sin3a/Smad7/Spred1/Spry1/Src/Trp53/Tsc22d1/Vasn/Yes1/Lpxn",44
"GO:1901796","regulation of signal transduction by p53 class mediator","21/2156","86/23040",0.244186046511628,2.6094835397161,4.80458548393828,3.28311784107307e-05,0.00139994751846665,0.00120337954498332,"Hapstr1/Bmyc/Cd74/Dyrk1a/Hexim1/Ing4/Kdm8/Kmt5a/Muc1/Nop2/Pcbp4/Pmaip1/Rnf34/Rpl37/Rpl5/Rps15/Rrn3/Rrs1/Spred1/Trim24/Trp53",21
"GO:0034504","protein localization to nucleus","55/2156","337/23040",0.163204747774481,1.7440804214861,4.42122433327551,3.29711942066313e-05,0.00139994751846665,0.00120337954498332,"Kpna1/Akap5/Nup62/Cdh1/Cdkn1a/Cfl1/Chp1/Cse1l/Ctnna1/Eif2ak3/Ep300/Epm2a/Hdgf/Hhex/Htt/Ing1/Jak2/Plk1/Lats1/Lmnb1/Mapk14/Mapk1/Morc3/Mtor/Nf1/Nmd3/Nolc1/Nup155/Nup214/Nup50/Nup85/Nutf2/Ogt/Otud7b/Parp1/Pinx1/Psen1/Rab23/Ranbp2/Rbm22/Rrs1/Sin3a/Snupn/Src/Srsf1/Tesk1/Tmco6/Stk4/Traf3ip2/Trp53/Txnip/Uaca/Ywhae/Trim28/Zpr1",55
"GO:0051028","mRNA transport","26/2156","119/23040",0.218487394957983,2.33485602033021,4.69073040496563,3.31752422340135e-05,0.00139994751846665,0.00120337954498332,"Nup62/Thoc2l/Ddx39a/Ddx39b/Fxr1/Hhex/Htt/Iws1/Magoh/Mapt/Mcm3ap/Ncbp2/Nup155/Nup160/Nup214/Nup43/Nup85/Nxf1/Ranbp2/Senp2/Srsf1/Srsf3/Thoc1/Thoc5/Thoc7/Ythdc1",26
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","32/2156","161/23040",0.198757763975155,2.12401617902949,4.59850147071878,3.33206686758329e-05,0.00139994751846665,0.00120337954498332,"Clasp1/Abraxas2/Arhgef2/Nup62/Birc5/Cep192/Chmp4c/Dync1h1/Dynlt1b/Htt/Itgb1/Plk1/Khdc3/Kif11/Map4/Mcph1/Mybl2/Nde1/Nek2/Prc1/Psrc1/Sass6/Smc3/Spry1/Stag1/Stil/Stmn1/Tacc2/Wrap73/Uhrf1/Zfp207/Zw10",32
"GO:0050657","nucleic acid transport","30/2156","147/23040",0.204081632653061,2.18090946953921,4.6150165921548,3.4424034782213e-05,0.00142578980941932,0.00122559329508304,"Nup62/Thoc2l/Ddx39a/Ddx39b/Fxr1/Hhex/Htt/Iws1/Magoh/Mapt/Mcm3ap/Ncbp2/Nup155/Nup160/Nup214/Nup43/Nup85/Nxf1/Phax/Ranbp2/Rbm33/Senp2/Snupn/Srsf1/Srsf3/Thoc1/Thoc5/Thoc7/Tomm20l/Ythdc1",30
"GO:0050658","RNA transport","30/2156","147/23040",0.204081632653061,2.18090946953921,4.6150165921548,3.4424034782213e-05,0.00142578980941932,0.00122559329508304,"Nup62/Thoc2l/Ddx39a/Ddx39b/Fxr1/Hhex/Htt/Iws1/Magoh/Mapt/Mcm3ap/Ncbp2/Nup155/Nup160/Nup214/Nup43/Nup85/Nxf1/Phax/Ranbp2/Rbm33/Senp2/Snupn/Srsf1/Srsf3/Thoc1/Thoc5/Thoc7/Tomm20l/Ythdc1",30
"GO:0006360","transcription by RNA polymerase I","18/2156","68/23040",0.264705882352941,2.82876787078468,4.85247139588139,3.7336057684124e-05,0.00153551110475552,0.00131990851812889,"Baz1b/Baz2a/Bend3/Eif2ak3/Ercc3/Ercc6/Ippk/Polr1d/Mtor/Mybbp1a/Myo1c/Pdcd7/Rrn3/Smarca4/Taf1a/Taf1b/Ttf1/Wdr43",18
"GO:2000142","regulation of DNA-templated transcription initiation","21/2156","87/23040",0.241379310344828,2.5794894760412,4.7424851855935,3.95018523957952e-05,0.00161233865842776,0.00138594864131975,"Atf7ip/Bclaf1/Bmyc/Creb1/Ercc1/Ercc6/Gtf2a2/Mdc1/Med11/Med21/Med28/Med7/Tbp/Pou5f1/Pwwp2a/Rrn3/Taf12/Taf13/Taf4b/Taf5/Trp53",21
"GO:0031570","DNA integrity checkpoint signaling","28/2156","134/23040",0.208955223880597,2.23299088970731,4.59924968265777,3.97562956872599e-05,0.00161233865842776,0.00138594864131975,"Timeless/Babam1/Brca2/Casp2/Cdkn1a/Cdt1/Clspn/Rnaseh2b/Dna2/Ercc6/Plk1/Mapk14/Mdc1/Mrnip/Msh2/Muc1/Nbn/Ppp2r5c/Rad51/Rpa2/Sde2/Setmar/Syf2/Taok3/Ticrr/Topbp1/Trp53/Usp28",28
"GO:0006304","DNA modification","20/2156","81/23040",0.246913580246914,2.63863121005978,4.74675259114708,4.22721744132709e-05,0.00170254826602415,0.00146349183141117,"Arid4a/Dnmt3l/Apobec3/Ascc3/Atf7ip/Baz2a/Bend3/Ctcf/Dnmt3b/Eomes/Exosc4/Gnas/Hells/Mgmt/Mta2/Stpg1/Otud4/Parp1/Ppm1d/Trim28",20
"GO:0031507","heterochromatin formation","25/2156","114/23040",0.219298245614035,2.34352114051362,4.62042722843954,4.36754160240402e-05,0.00174701664096161,0.00150171635918275,"Dnmt3l/Airn/Atf7ip/Baz2a/Bend3/Bmyc/Cdyl/Ctcf/Dnmt3b/Dyrk1a/Tasor/H1f0/Hat1/Hells/Cbx3/Lmnb1/Mphosph8/Ppm1d/Samd1/Sin3a/Smarca4/Uhrf1/Tsix/Ythdc1/Trim28",25
"GO:0001829","trophectodermal cell differentiation","10/2156","25/23040",0.4,4.27458256029685,5.26344158785319,4.41025117260819e-05,0.0017520997855804,0.00150608577459137,"Cdh1/Cited2/Ctr9/Eomes/Esrrb/Nodal/Pou5f1/Sox2/Sp1/Tfap2c",10
"GO:0010212","response to ionizing radiation","29/2156","142/23040",0.204225352112676,2.18244532127832,4.5412541969382,4.55201303950969e-05,0.00179619973991463,0.00154399361204991,"Aen/Babam1/Bbc3/Bmyc/Brca2/Cdkn1a/Clk2/Ercc1/Ercc6/Eya3/H2ax/Mapk14/Mrnip/Msh2/Mta1/Nucks1/Pmaip1/Prkaa1/Rad51/Rad54b/Rnf8/Sfrp2/Xrra1/Ticrr/Pnp/Topbp1/Trp53/Trp53bp2/Usp28",29
